,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academic Year,Roll Number,Official School Name,Address 1,Address 2,Address 3,Address 4,County,Eircode,School Latitude,School Longitude,School Planning area,Local Authority,Principal Name,Email,Phone,Pupil Attendance Type,School Gender - Post Primary,Post Primary School Type,Fee Paying School (Y/N),DEIS (Y/N),Gaeltacht Area Location (Y/N),Island Location (Y/N),Irish Classification - Post Primary,Ethos/Religion,FEMALE,MALE,Total 2025-2026
2025,60840K,Maryfield College,Glandore Road,Drumcondra,Dublin 9,,Dublin,D09AE64,717429.183558729,53.375981,Beaumont_CoolockD5,Dublin City Council,MS. REBECCA CARROLL,admin@maryfieldcollege.ie,018373574,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,527,0,527
2025,60841M,Rosary College,Armagh Road,Crumlin,Dublin 12,,Dublin,D12R726,53.31868,-6.307467,Dolphin's Barn_D12,Dublin City Council,MS. ANGELA MARY MCNALLY,office@rosarycollege.ie,014555824,Day,Mixed,Secondary,N,Y,N,N,No subjects taught through Irish,CATHOLIC,125,125,250
2025,60843Q,St Josephs Secondary School,Manor Street,Stoneybatter,Dublin 7,,Dublin,D07YP03,53.352647,-6.281748,Cabra_Phibsboro_D7,Dublin City Council,MR. JOHN OBRIEN,info@stanhopesecondary.ie,016710419,Day,Mixed,Secondary,N,Y,N,N,No subjects taught through Irish,CATHOLIC,267,16,283
2025,60851P,Assumption Secondary School,Walkinstown,Dublin 12,,,Dublin,D12PK75,53.322226,-6.33163,Dolphin's Barn_D12,Dublin City Council,MS. SIOBHAIN HOEY,assumptionprincipal@hotmail.com,014507017,Day,Girls,Secondary,N,Y,N,N,No subjects taught through Irish,CATHOLIC,270,0,270
2025,60853T,Mount Carmel Secondary School,King's Inns Street,Dublin 1,,,Dublin,D01W657,53.35202,-6.268337,Drumcondra_Marino_Dublin1,Dublin City Council,MR. CILLIAN ORIORDAN,info@mountcarmel.ie,018730958,Day,Girls,Secondary,N,Y,N,N,No subjects taught through Irish,CATHOLIC,386,0,386
2025,60860Q,Our Ladys School,Templeogue Road,Terenure,Dublin 6W,,Dublin,D6WKF44,713566.057620604,53.300203,Rathfarnham,South Dublin County Council,MS. GRAINNE BYRNE,principal@olschool.ie,014903241,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,799,0,799
2025,60870T,Our Lady Of Mercy College,Beaumont,Dublin 9,,,Dublin,D09V327,53.386737,-6.230727,Beaumont_CoolockD5,Dublin City Council,MS. MAURA GRAY,secretary@mercybeaumont.com,018371478,Day,Girls,Secondary,N,Y,N,N,No subjects taught through Irish,CATHOLIC,407,0,407
2025,60871V,Mercy College Coolock,St Brendan's Drive,Malahide Road,Coolock,Dublin 5,Dublin,D05C958,53.38604,-6.198321,Killester_Raheny_Clontarf,Dublin City Council,MS. PATRICIA DWYER,info@mercycoolock.ie,018480888,Day,Girls,Secondary,N,Y,N,N,No subjects taught through Irish,CATHOLIC,402,0,402
2025,60872A,Mercy Secondary School,Thomas Davis Street West,Inchicore,Dublin 8,,Dublin,D08Y4X0,53.336767,-6.322003,Dublin_8,Dublin City Council,MS. MICHELLE O' KELLY,info@mercyinchicore.ie,014531262,Day,Mixed,Secondary,N,Y,N,N,No subjects taught through Irish,CATHOLIC,192,157,349
2025,60890C,St Louis High School,Charleville Road,Rathmines,Dublin 6,Dubllin 6,Dublin,D06F860,715230.748789443,53.321391,Dublin6_Clonskeagh,Dublin City Council,MS. LOUISE STENSON,stlouishs.rathmines@gmail.com,014975458,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,690,0,690
2025,60891E,Our Lady's Grove Secondary School,Our Lady's Grove,Goatstown Road,Dublin 14,,Dublin,D14AK75,717642.081159237,53.300719,Goatstown_Stillorgan_DLR,Dun Laoghaire Rathdown,MR. COLM DOOLEY,office@olgrove.ie,012951913,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,295,0,295
2025,60892G,The Teresian School,12 Stillorgan Road,Donnybrook,Dublin 4,,Dublin,D04E9X5,53.314938,-6.22796,Booterstown_Blackrock,Dublin City Council,MR. DAMIEN MC CORMACK,principalsecondary@teresian.ie,012691376,Day,Girls,Secondary,Y,N,N,N,No subjects taught through Irish,CATHOLIC,230,0,230
2025,60902G,St Pauls Secondary School,Greenhills,Dublin 12,,,Dublin,D12E544,711163.112392631,53.307848,Dolphin's Barn_D12,South Dublin County Council,MS. MARGARET OSHEA,info@stpaulsg.ie,014505682,Day,Girls,Secondary,N,Y,N,N,No subjects taught through Irish,CATHOLIC,466,0,466
2025,60910F,Alexandra College,Milltown,Dublin 6,,,Dublin,D06KX50,53.310493,-6.250006,Dublin6_Clonskeagh,Dublin City Council,MRS. BARBARA ENNIS,info@alexandracollege.ie,014977571,Mixed,Girls,Secondary,Y,N,N,N,No subjects taught through Irish,CHURCH OF IRELAND,664,0,664
2025,60930L,Rosemont School,Enniskerry Road,Sandyford,Dublin 18,,Dublin,D18A8N2,53.260092,-6.229269,Kilternan,Dun Laoghaire Rathdown,MS. JANET DEAN,info@rosemont.ie,012078007,Day,Girls,Secondary,Y,N,N,N,No subjects taught through Irish,CATHOLIC,307,0,307
2025,60991I,Our Lady Of Mercy Secondary School,Mourne Road,Drimnagh,Dublin 12,,Dublin,D12HT22,53.330956,-6.319223,Dolphin's Barn_D12,Dublin City Council,MR. PADHRAIC GIBBONS,admin@olmdrimnagh.com,014554691,Day,Mixed,Secondary,N,Y,N,N,No subjects taught through Irish,CATHOLIC,124,165,289
2025,61010U,Wesley College,Ballinteer,Dublin 16,,,Dublin,D16NX73,53.277577,-6.242962,Ballinteer_Stepaside_DLR,Dun Laoghaire Rathdown,MR. BRIAN MOORE,info@wesleycollege.ie,012987066,Mixed,Mixed,Secondary,Y,N,N,N,No subjects taught through Irish,METHODIST,459,483,942
2025,61020A,Stratford College,1 Zion Road,Rathgar,Dublin 6,Ireland,Dublin,D06T9V3,53.309701,-6.274318,Dublin6_Clonskeagh,Dublin City Council,MR. NATHAN BARRETT,admin@stratfordcollege.ie,014922315,Day,Mixed,Secondary,Y,N,N,N,No subjects taught through Irish,JEWISH,83,106,189
2025,61051L,St Clare's College,Ballyjamesduff,Co. Cavan,,,Cavan,A82NT92,53.865544,-7.197306,Ballyjamesduff,Cavan County Council,MS. TERESA DONNELLAN,info@saintclarescollege.com,0498544551,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,275,303,578
2025,61060M,St Patrick's College,Cullies,Cavan,Co. Cavan,,Cavan,H12K827,54.009775,-7.35189,Cavan,Cavan County Council,MR. SEAN STACK,info@edu.stpatscavan.ie,0494361888,Day,Boys,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,0,825,825
2025,61070P,Loreto College,Drumkeen,Cavan,Co. Cavan,,Cavan,H12WV60,54.012767,-7.373702,Cavan,Cavan County Council,MR. JOHN GALLIGAN,office@loretocavan.ie,0494332881,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,663,0,663
2025,61080S,Royal School Cavan,College Street,Cavan,Co. Cavan,,Cavan,H12AY10,53.984471,-7.361663,Cavan,Cavan County Council,MR. PADRAIC CORLEY,info@royalschoolcavan.ie,0494361605,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CHURCH OF IRELAND,179,207,386
2025,61120E,St Mary's Academy CBS,Railway Rd,Carlow,,,Carlow,R93DD88,52.841204,-6.923414,Carlow,Carlow County Council,MS. FIONA LENNON,principal@cbscarlow.net,0599142419,Day,Boys,Secondary,N,Y,N,N,No subjects taught through Irish,CATHOLIC,0,367,367
2025,61130H,St Mary's Knockbeg College,Knockbeg,Co. Carlow,,,Carlow,R93RP78,52.867065,-6.937765,Carlow,Carlow County Council,MR. JOHN MAYE,info@knockbegcollege.ie,0599142127,Day,Boys,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,0,515,515
2025,61140K,St. Leo's College,Dublin Road,Carlow,,,Carlow,R93PW84,52.840044,-6.927433,Carlow,Carlow County Council,MS. NIAMH GALLAGHER (BRODERICK),info@stleoscarlow.ie,0599143660,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,842,0,842
2025,61141M,Presentation College,Askea,Carlow,Co. Carlow,,Carlow,R93F298,52.837018,-6.908687,Carlow,Carlow County Council,MR. RAYMOND MURRAY,info@presentationcollegecarlow.com,0599143927,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,385,416,801
2025,61150N,Presentation / De La Salle College,Royal Oak Road,Muine Bheag,Co. Carlow,,Carlow,R21X096,52.700905,-6.970115,Bagenalstown,Carlow County Council,MR. MICHAEL HICKEY,info@pdlsbagenalstown.com,0599721860,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,370,399,769
2025,61220I,St. Joseph's Secondary School,Doon Road,Ballybunion,Co. Kerry,,Kerry,V31RT61,52.51721,-9.675393,Ballybunion,Kerry County Council,MR. JOHN G O'DONOVAN,secretary@sjsb.eu,0860424212,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,189,160,349
2025,61250R,St. Patrick's Secondary School,College Road,Castleisland,Co. Kerry,,Kerry,V92PY65,52.23453,-9.458005,Castleisland,Kerry County Council,MR. TIMOTHY LONG,info@stpatscastleisland.com,0667141963,Day,Boys,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,0,179,179
2025,61260U,Meanscoil Naomh Ioseph,Presentation Secondary School,Castleisland,Co. Kerry,,Kerry,V92KC97,52.23045,-9.461851,Castleisland,Kerry County Council,MR. PIERCE DARGAN,info@presentationcastleisland.ie,0667141178,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,211,0,211
2025,61301I,Coláiste Íde,Baile an Ghóilín,Daingean Uí Chúis,Co Chiarraí,,Kerry,V92E432,52.127109,-10.30524,Dingle,Kerry County Council,UAS. CONALL Ó CRUADHLAOICH,info@colaisteide.com,0669151211,Boarding,Girls,Secondary,N,N,Y,N,All pupils taught all subjects through Irish,CATHOLIC,123,0,123
2025,61320M,St. Brendan's College,Cill Airne,Co Chiarraí,,,Kerry,V93FP49,52.061061,-9.516209,Killarney,Kerry County Council,MR. SEAN PAUL COFFEY,admin@stbrendanscollege.ie,0646631021,Day,Boys,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,0,871,871
2025,61340S,St. Brigid's Secondary School,New Street,Killarney,Co. Kerry,,Kerry,V93ND79,52.058577,-9.516136,Killarney,Kerry County Council,MS. MAIREAD MCELLIGOTT,info@sbk.ie,0646632209,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,789,0,789
2025,61360B,The Intermediate School,Laharn,Killorglin,Co. Kerry,,Kerry,V93NV09,52.107083,-9.795212,Killorglin_Milltown,Kerry County Council,MR. JAMES O'DWYER,office@isk.ie,0669761246,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,359,352,711
2025,61370E,St. Michael's College,Listowel,Co. Kerry,,,Kerry,V31DX31,52.447491,-9.476274,Listowel,Kerry County Council,MR. JOHN MULVIHILL,info@stmichaelscollege.ie,06821049,Day,Boys,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,0,347,347
2025,61380H,Presentation Secondary School,Greenville,Listowel,Co Kerry,,Kerry,V31V520,52.447165,-9.493666,Listowel,Kerry County Council,MS. KATHERINA BRODERICK,office@preslistowel.ie,06821452,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,341,0,341
2025,61410N,Presentation Secondary School,Milltown,Killarney,Co Kerry,,Kerry,V93DV79,52.144744,-9.713573,Killorglin_Milltown,Kerry County Council,MRS. KERRY HARKIN,office@presmilltown.ie,0669795455,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,368,344,712
2025,61440W,C.B.S. Secondary School,The Green,Tralee,Co. Kerry,,Kerry,V92EA09,52.264459,-9.70388,Tralee,Kerry County Council,MR. ROBERT FLAHERTY,info@thegreen.ie,0667145824,Day,Boys,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,0,801,801
2025,61450C,Presentation Secondary School,Ballymullen,Tralee,Co. Kerry,,Kerry,V92AY91,52.265746,-9.700513,Tralee,Kerry County Council,MRS. SHEILA MEEHAN,office@prestralee.ie,0667122737,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,517,0,517
2025,61550G,Christian Brothers College Kilkenny,"Dunningstown Road,",Kilkenny,,,Kilkenny,R95X6CX,52.663562,-7.270458,Kilkenny,Kilkenny County Council,MR. THOMAS CLARKE,office@cbskilkenny.ie,0567721402,Day,Boys,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,0,816,816
2025,61560J,St Kieran's College,Secondary School,College Rd,Kilkenny,,Kilkenny,R95Y99T,52.646954,-7.255471,Kilkenny,Kilkenny County Council,MR. ADRIAN FINAN,school@stkieranscollege.ie,0567761707,Day,Boys,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,0,831,831
2025,61570M,Kilkenny College,Castlecomer Road,Kilkenny,,,Kilkenny,R95CF61,52.66782,-7.24767,Kilkenny,Kilkenny County Council,MS. EMMA RAUGHTER,info@kilkennycollege.ie,0567761544,Mixed,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CHURCH OF IRELAND,450,478,928
2025,61580P,Loreto Secondary School,Granges Road,Kilkenny,,,Kilkenny,R95W2NV,52.658916,-7.2609,Kilkenny,Kilkenny County Council,MR. COLM KEHER,principal@loretokk.ie,0567765132,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,947,0,947
2025,61590S,Presentation Secondary School,Loughboy,Kilkenny,,,Kilkenny,R95RR90,52.639033,-7.247444,Kilkenny,Kilkenny County Council,MR. SHANE HALLAHAN,principal@preskilkenny.ie,0567765684,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,972,0,972
2025,61661P,Salesian College,Celbridge,Co Kildare,,,Kildare,W23W0XK,53.358126,-6.551437,Celbridge,Kildare County Council,MS. BRENDA KEARNS,office@salesianscelbridge.com,01 6272166/6272200,Day,Boys,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,0,880,880
2025,61680T,Newbridge College,Newbridge,Co. Kildare,,,Kildare,W12C241,53.188554,-6.793402,Newbridge,Kildare County Council,MR. PATRICK O'BRIEN,info@newbridge-college.ie,045487200,Day,Mixed,Secondary,Y,N,N,N,No subjects taught through Irish,CATHOLIC,435,488,923
2025,61681V,Patrician Secondary School,Naas Road,Newbridge,Co. Kildare.,,Kildare,W12XV38,680710.222557479,53.184415,Newbridge,Kildare County Council,MR. PATRICK NOEL MOLONEY,admin@pssnb.com,045432410,Day,Boys,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,0,932,932
2025,61682A,Holy Family Secondary School,Naas Road,Newbridge,Co Kildare,,Kildare,W12YD71,53.183288,-6.790016,Newbridge,Kildare County Council,MRS. SARAH ALLEN,principal@holyfamily.ie,045431957,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,789,0,789
2025,61690W,Cross And Passion College,Kilcullen,Co Kildare,,,Kildare,R56E673,683862.452721899,53.129968,Kilcullen,Kildare County Council,MR. JOSEPH LEONARD,admin@cpckilcullen.com,045481524,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,394,449,843
2025,61691B,Scoil Dara,"Church St,","Kilcock,",Co Kildare.,,Kildare,W23WT26,53.402994,-6.670226,Kilcock,Kildare County Council,MR. MICHAEL MCDONAGH,info@scoildara.ie,016287258,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,394,434,828
2025,61702D,St Pauls Secondary School,Moore Abbey Demesne,Monasterevin,Co. Kildare,,Kildare,W34F576,53.135235,-7.0527,Monasterevin,Kildare County Council,MR. BRIAN BERGIN,admin@stpaulsmonasterevin.ie,045525601,Day,Mixed,Secondary,N,Y,N,N,No subjects taught through Irish,CATHOLIC,419,424,843
2025,61710C,Meánscoil Iognáid Ris,Naas,Co Kildare,,,Kildare,W91VF9H,53.215763,-6.6619,Naas,Kildare County Council,MR. BERNARD JAMES TRAVERS,admin@naascbs.ie,045866402,Day,Boys,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,0,1013,"1,013"
2025,61720F,Clongowes Wood College,Clongowes Wood College SJ,Clane,Co Kildare,Ireland,Kildare,W91DN40,53.310769,-6.684721,Prosperous_Clane,Kildare County Council,MR. CHRISTOPHER JOHN LUMB,secretary@clongowes.net,045868202,Boarding,Boys,Secondary,Y,N,N,N,No subjects taught through Irish,CATHOLIC,0,421,421
2025,61730I,Coláiste Naomh Mhuire,Sallins Road,Naas,Co. Kildare,,Kildare,W91VW90,53.219922,-6.664111,Naas,Kildare County Council,MR. MARK DOWLING,principal@smcn.ie,045879634,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,1076,0,"1,076"
2025,61770U,Arklow CBS,Coolgreaney Road,Arklow,Co Wicklow,,Wicklow,Y14RV04,52.797526,-6.166367,Arklow,Wicklow County Council,MR. PETER SOMERS,admin@arklowcbs.ie,040232564,Day,Boys,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,0,392,392
2025,61780A,St Marys College,St Mary's Rd,Arklow,Co Wicklow,,Wicklow,Y14FA38,52.796916,-6.157366,Arklow,Wicklow County Council,MR. AIDAN WARD,info@stmarysarklow.ie,040232419,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,527,0,527
2025,61790D,Woodbrook College,Dublin Road,Woodbrook,Bray,Co. Wicklow,Wicklow,A98AW64,53.215465,-6.120841,Bray,Wicklow County Council,MR. HENRY HURLEY,info@woodbrookcollege.ie,012822317,Day,Mixed,Secondary,N,Y,N,N,No subjects taught through Irish,CATHOLIC,271,352,623
2025,61800D,Presentation College,Putland Road,Bray,Co. Wicklow,,Wicklow,A98P270,53.192311,-6.10265,Bray,Wicklow County Council,MR. MARTIN LOCKE,mlocke@presbray.com,012867517,Day,Boys,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,0,667,667
2025,61811I,St. Gerard's School,Thornhill Road,Bray,Co Wicklow,A98 R242,Wicklow,A98R242,53.203227,-6.135285,Bray,Dun Laoghaire Rathdown,MR. CRAIG PETRIE,principal@stgerards.ie,012821822,Day,Mixed,Secondary,Y,N,N,N,No subjects taught through Irish,CATHOLIC,267,356,623
2025,61820J,Loreto Secondary School,Vevay Rd,Bray,Co Wicklow,,Wicklow,A98C822,53.196841,-6.106508,Bray,Wicklow County Council,MS. DEIRDRE RYAN,info@loretobray.com,012867481,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,747,0,747
2025,61830M,St David's Holy Faith Secondary,Co-Educational School,Greystones,Co Wicklow,,Wicklow,A63AW90,729679.601779524,53.146468,Greystones,Wicklow County Council,MR. SIMON CAREY,info@stdavids.ie,012874800,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,365,427,792
2025,61860V,Dominican College,Wicklow Town,Co. Wicklow,,,Wicklow,A67XV58,731659.861630565,52.977633,Wicklow,Wicklow County Council,MS. LORRAINE MYNES,admin@dcw.ie,040468111,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,461,0,461
2025,61910K,Rice College,New Road,Ennis,Co Clare,,Clare,V95FV10,52.847824,-8.979532,Ennis,Clare County Council,MR. LOUIS MULQUEEN,admin@ricecollege.ie,0656822105,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,236,430,666
2025,61920N,St Flannan's College,Ennis,Co Clare,,,Clare,V95Y102,52.834077,-8.983918,Ennis,Clare County Council,MR. DONAL CAHIR,info@stflannanscollege.ie,0656828019,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,404,866,"1,270"
2025,61930Q,Coláiste Mhuire,College Road,Ennis,Co Clare,,Clare,V95X683,52.846989,-8.985466,Ennis,Clare County Council,MISS JEAN A POUND,admin@colaistemuire.ie,0656829497,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,1013,0,"1,013"
2025,62000W,Mary Immaculate Secondary School,Lisdoonvarna,Co Clare,,,Clare,V95R2AW,53.030582,-9.290651,Lisdoonvarna,Clare County Council,MS. MONA HYNES,mona.hynes@maryimmaculate.ie,0657075030,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,126,158,284
2025,62010C,St. Joseph's Secondary School,Spanish Point,Miltown Malbay,Co Clare,,Clare,V95NW01,52.846791,-9.431686,Spanish Point,Clare County Council,MR. PAUL REIDY,admin@stjosephsspanishpoint.com,0657084311,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,210,239,449
2025,62020F,St. Joseph's Secondary School Tulla,Tulla,Ennis,Co. Clare,,Clare,V95TY26,52.863189,-8.761525,Tulla,Clare County Council,MS. JULIET COMAN,admin@sjt.ie,0656835113,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,330,397,727
2025,62050O,Árdscoil Uí Urmoltaigh,Bandon,Co Cork,,,Cork,P72C983,51.747025,-8.74419,Bandon,Cork County Council,MS. LEONA FORAN,office@hamiltonhighschool.ie,0238844227,Day,Boys,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,0,399,399
2025,62060R,Bandon Grammar School,Bandon,Co Cork,,,Cork,P72FD36,51.733604,-8.749395,Bandon,Cork County Council,MS. NIAMH WHITE,office@bgsmail.ie,0238841713,Mixed,Mixed,Secondary,Y,N,N,N,No subjects taught through Irish,CHURCH OF IRELAND,352,360,712
2025,62061T,Coláiste na Toirbhirte,Árd Aoibhinn,Bandon,Co Cork,,Cork,P72FW28,51.740349,-8.731608,Bandon,Cork County Council,MS. MARY O'DONOVAN,office@presbandon.ie,0238841814,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,425,31,456
2025,62090D,Scoil Mhuire gan Smal,Blarney,Co Cork,,,Cork,T23WP23,51.932175,-8.560099,Blarney,Cork City Council,MR. PADRAIG SHEEHAN,info@smgsblarney.ie,0214385331,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,522,602,"1,124"
2025,62130M,Coláiste an Chroí Naofa,Carraig na bhFear,Co Chorcaí,,,Cork,T34RX93,51.984619,-8.46989,Carrignavar,Cork County Council,MS. TRACEY KENNEDY,info@ccn.ie,0214884104,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,235,226,461
2025,62140P,St Aloysius College,Main Street,Carrigtwohill,Co.Cork,,Cork,T45CF61,582146.773850658,51.910097,Midleton_Carrigtwohill,Cork County Council,MR. SEAN FRANCIS TWOMEY,admin@saintals.ie,0214883341,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,765,0,765
2025,62170B,Sacred Heart Secondary School,Convent of Mercy,Clonakilty,Co. Cork,,Cork,P85K651,51.626678,-8.880432,Clonakilty,Cork County Council,MISS ANN M BROSNAN,admin@sacredheartclonakilty.ie,0238833737,Day,Girls,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,568,0,568
2025,62180E,Coláiste Muire,Bishop's Street,Cobh,Co Cork,,Cork,P24EW42,51.854829,-8.293889,Cobh,Cork County Council,MR. FERGUS O'BRIEN,info@colaistemuire.com,0214813800,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,333,376,709
2025,62200H,Colaiste Muire,Crosshaven,Co. Cork,,,Cork,P43HC98,51.801273,-8.298159,Crosshaven,Cork County Council,MS. ANN DOHERTY,office@colaistemuirecrosshaven.org,0214831604,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,271,252,523
2025,62210K,Nagle Rice Secondary School,Doneraile,Co. Cork,,,Cork,P51NH96,52.221611,-8.583764,Doneraile,Cork County Council,MS. BRID LYSAGHT,info@nrss.ie,02224500,Day,Mixed,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,118,142,260
2025,62260C,Coláiste Cholmáin,Fermoy,Co. Cork,,,Cork,P61A563,52.136289,-8.278383,Fermoy,Cork County Council,MR. SÉAN LANE,office@stcolmanscollege.com,02531930,Day,Boys,Secondary,N,N,N,N,No subjects taught through Irish,CATHOLIC,0,716,716
